COMMODITY,COUNTRY,UNIT,QUANTITY,VALUE (US$ million)
OTHER MISCELLAENIOUS CHEMICALS,NEPAL,KGS,660598,0.98
OTHER MISCELLAENIOUS CHEMICALS,NETHERLAND,KGS,6802324,29
OTHER MISCELLAENIOUS CHEMICALS,NEW ZEALAND,KGS,934929,2.1
OTHER MISCELLAENIOUS CHEMICALS,NICARAGUA,KGS,20711,0.06
OTHER MISCELLAENIOUS CHEMICALS,NIGER,KGS,250,0
OTHER MISCELLAENIOUS CHEMICALS,NIGERIA,KGS,410014,1.44
OTHER MISCELLAENIOUS CHEMICALS,NORWAY,KGS,3514093,52.8
OTHER MISCELLAENIOUS CHEMICALS,OMAN,KGS,508313,0.53
OTHER MISCELLAENIOUS CHEMICALS,PAKISTAN IR,KGS,3169442,5.39
OTHER MISCELLAENIOUS CHEMICALS,PANAMA REPUBLIC,KGS,45002,0.07
OTHER MISCELLAENIOUS CHEMICALS,PAPUA N GNA,KGS,55000,0.1
OTHER MISCELLAENIOUS CHEMICALS,PARAGUAY,KGS,7380,0.26
OTHER MISCELLAENIOUS CHEMICALS,PERU,KGS,1113780,3.32
OTHER MISCELLAENIOUS CHEMICALS,PHILIPPINES,KGS,5286940,4.47
OTHER MISCELLAENIOUS CHEMICALS,POLAND,KGS,397544,4.15
OTHER MISCELLAENIOUS CHEMICALS,PORTUGAL,KGS,9299,0.54
OTHER MISCELLAENIOUS CHEMICALS,PUERTO RICO,KGS,5214,0.56
OTHER MISCELLAENIOUS CHEMICALS,QATAR,KGS,208601,0.38
OTHER MISCELLAENIOUS CHEMICALS,ROMANIA,KGS,11210,1.24
OTHER MISCELLAENIOUS CHEMICALS,RUSSIA,KGS,4892800,12.56
OTHER MISCELLAENIOUS CHEMICALS,RWANDA,KGS,550,0
OTHER MISCELLAENIOUS CHEMICALS,SAUDI ARAB,KGS,8107019,7.17
OTHER MISCELLAENIOUS CHEMICALS,SENEGAL,KGS,316801,0.57
OTHER MISCELLAENIOUS CHEMICALS,SERBIA,KGS,1198,0.29
OTHER MISCELLAENIOUS CHEMICALS,SEYCHELLES,KGS,20000,0.03
OTHER MISCELLAENIOUS CHEMICALS,SIERRA LEONE,KGS,50075,0.01
OTHER MISCELLAENIOUS CHEMICALS,SINGAPORE,KGS,776089,2.92
OTHER MISCELLAENIOUS CHEMICALS,SLOVAK REP,KGS,25,0.01
OTHER MISCELLAENIOUS CHEMICALS,SLOVENIA,KGS,246543,3.98
OTHER MISCELLAENIOUS CHEMICALS,SOMALIA,KGS,12460,0.01
OTHER MISCELLAENIOUS CHEMICALS,SOUTH AFRICA,KGS,3372933,6.97
OTHER MISCELLAENIOUS CHEMICALS,SPAIN,KGS,13096354,33.78
OTHER MISCELLAENIOUS CHEMICALS,SRI LANKA DSR,KGS,7319059,12.79
OTHER MISCELLAENIOUS CHEMICALS,SUDAN,KGS,506366,1.38
OTHER MISCELLAENIOUS CHEMICALS,SURINAME,KGS,431200,0.74
OTHER MISCELLAENIOUS CHEMICALS,SWAZILAND,KGS,197000,0.32
OTHER MISCELLAENIOUS CHEMICALS,SWEDEN,KGS,623052,1.2
OTHER MISCELLAENIOUS CHEMICALS,SWITZERLAND,KGS,840704,21.79
OTHER MISCELLAENIOUS CHEMICALS,SYRIA,KGS,23422,0.35
OTHER MISCELLAENIOUS CHEMICALS,TAIWAN,KGS,16878558,16.16
OTHER MISCELLAENIOUS CHEMICALS,TANZANIA REP,KGS,1134687,2.09
OTHER MISCELLAENIOUS CHEMICALS,THAILAND,KGS,6512841,16.74
OTHER MISCELLAENIOUS CHEMICALS,TOGO,KGS,569400,1.27
OTHER MISCELLAENIOUS CHEMICALS,TRINIDAD,KGS,8360,0.04
OTHER MISCELLAENIOUS CHEMICALS,TUNISIA,KGS,2872,0.25
OTHER MISCELLAENIOUS CHEMICALS,TURKEY,KGS,3083478,18.96
OTHER MISCELLAENIOUS CHEMICALS,TURKMENISTAN,KGS,1980,0.01
OTHER MISCELLAENIOUS CHEMICALS,U ARAB EMTS,KGS,2405543,5.32
OTHER MISCELLAENIOUS CHEMICALS,U K,KGS,15565253,44.56
OTHER MISCELLAENIOUS CHEMICALS,U S A,KGS,34626318,197.95
OTHER MISCELLAENIOUS CHEMICALS,UGANDA,KGS,88837,2.85
OTHER MISCELLAENIOUS CHEMICALS,UKRAINE,KGS,130982,0.37
OTHER MISCELLAENIOUS CHEMICALS,URUGUAY,KGS,6631,0.27
OTHER MISCELLAENIOUS CHEMICALS,UZBEKISTAN,KGS,9900,0.09
OTHER MISCELLAENIOUS CHEMICALS,VENEZUELA,KGS,422250,0.72
OTHER MISCELLAENIOUS CHEMICALS,VIETNAM SOC REP,KGS,2537920,3.88
OTHER MISCELLAENIOUS CHEMICALS,YEMEN REPUBLC,KGS,14619,0.33
OTHER MISCELLAENIOUS CHEMICALS,ZAMBIA,KGS,20652,0.07
OTHER MISCELLAENIOUS CHEMICALS,ZIMBABWE,KGS,693930,1.22
ESSENTIAL OILS,AFGHANISTAN,KGS,9,0
ESSENTIAL OILS,ALGERIA,KGS,695,0.04
ESSENTIAL OILS,ANGOLA,KGS,21825,0.32
ESSENTIAL OILS,ANTIGUA,KGS,255,0.01
ESSENTIAL OILS,ARGENTINA,KGS,1930,0.06
ESSENTIAL OILS,ARMENIA,KGS,59,0
ESSENTIAL OILS,AUSTRALIA,KGS,75353,2.71
ESSENTIAL OILS,AUSTRIA,KGS,1098,0.22
ESSENTIAL OILS,AZERBAIJAN,KGS,189,0
ESSENTIAL OILS,BAHARAIN IS,KGS,3825,0.05
ESSENTIAL OILS,BANGLADESH PR,KGS,230298,3.17
ESSENTIAL OILS,BARBADOS,KGS,178,0
ESSENTIAL OILS,BELARUS,KGS,1371,0.03
ESSENTIAL OILS,BELGIUM,KGS,26397,0.8
ESSENTIAL OILS,BELIZE,KGS,444,0.01
ESSENTIAL OILS,BENIN,KGS,315,0
ESSENTIAL OILS,BHUTAN,KGS,37708,1.18
ESSENTIAL OILS,BOSNIA-HRZGOVIN,KGS,6,0
ESSENTIAL OILS,BOTSWANA,KGS,5,0
ESSENTIAL OILS,BRAZIL,KGS,28746,0.91
ESSENTIAL OILS,BRUNEI,KGS,726,0.01
ESSENTIAL OILS,BULGARIA,KGS,1914,0.05
ESSENTIAL OILS,BURKINA FASO,KGS,1753,0.02
ESSENTIAL OILS,BURUNDI,KGS,300,0
ESSENTIAL OILS,CAMBODIA,KGS,962,0.02
ESSENTIAL OILS,CAMEROON,KGS,49691,0.25
ESSENTIAL OILS,CANADA,KGS,50396,1.41
ESSENTIAL OILS,CHILE,KGS,1255,0.04
ESSENTIAL OILS,CHINA P RP,KGS,157198,3.15
ESSENTIAL OILS,COLOMBIA,KGS,52713,0.9
ESSENTIAL OILS,CONGO D. REP.,KGS,15120,0.26
ESSENTIAL OILS,CONGO P REP,KGS,247,0.01
ESSENTIAL OILS,COSTA RICA,KGS,98,0.01
ESSENTIAL OILS,COTE D' IVOIRE,KGS,5714,0.08
ESSENTIAL OILS,CROATIA,KGS,1005,0.02
ESSENTIAL OILS,CYPRUS,KGS,1539,0.05
ESSENTIAL OILS,CZECH REPUBLIC,KGS,8476,0.19
ESSENTIAL OILS,DENMARK,KGS,1562,0.07
ESSENTIAL OILS,DJIBOUTI,KGS,1620,0.05
ESSENTIAL OILS,DOMINIC REP,KGS,5,0
ESSENTIAL OILS,DOMINICA,KGS,10,0
ESSENTIAL OILS,ECUADOR,KGS,511,0.01
ESSENTIAL OILS,EGYPT A RP,KGS,561158,5.42
ESSENTIAL OILS,EL SALVADOR,KGS,5760,0.13
ESSENTIAL OILS,ESTONIA,KGS,515,0.01
ESSENTIAL OILS,ETHIOPIA,KGS,110358,0.96
ESSENTIAL OILS,FIJI IS,KGS,1066,0.01
ESSENTIAL OILS,FINLAND,KGS,275,0.01
ESSENTIAL OILS,FR POLYNESIA,KGS,12,0
ESSENTIAL OILS,FRANCE,KGS,168351,21.66
ESSENTIAL OILS,GEORGIA,KGS,163,0
ESSENTIAL OILS,GERMANY,KGS,118364,4.67
ESSENTIAL OILS,GHANA,KGS,54528,0.57
ESSENTIAL OILS,GIBRALTAR,KGS,0,0
ESSENTIAL OILS,GREECE,KGS,1069,0.04
ESSENTIAL OILS,GUADELOUPE,KGS,75,0
ESSENTIAL OILS,GUATEMALA,KGS,4573,0.09
ESSENTIAL OILS,GUINEA,KGS,760,0.04
ESSENTIAL OILS,GUYANA,KGS,575,0.02
ESSENTIAL OILS,HONG KONG,KGS,6422,0.67
ESSENTIAL OILS,HUNGARY,KGS,6194,0.2
ESSENTIAL OILS,ICELAND,KGS,20,0
ESSENTIAL OILS,INDONESIA,KGS,901495,19.65
ESSENTIAL OILS,IRAN,KGS,958250,19.5
ESSENTIAL OILS,IRAQ,KGS,23661,0.23
ESSENTIAL OILS,IRELAND,KGS,900,0.03
ESSENTIAL OILS,ISRAEL,KGS,1831,0.04
ESSENTIAL OILS,ITALY,KGS,19367,0.4
ESSENTIAL OILS,JAMAICA,KGS,936,0.02
ESSENTIAL OILS,JAPAN,KGS,60163,1.7
ESSENTIAL OILS,JORDAN,KGS,370129,3.08
ESSENTIAL OILS,KAZAKHSTAN,KGS,272,0.01
ESSENTIAL OILS,KENYA,KGS,162425,1.23
ESSENTIAL OILS,KOREA DP RP,KGS,1980,0.01
ESSENTIAL OILS,KOREA RP,KGS,62391,1.32
ESSENTIAL OILS,KUWAIT,KGS,7649,1.44
ESSENTIAL OILS,KYRGHYZSTAN,KGS,254,0.01
ESSENTIAL OILS,LAO PD RP,KGS,0,0
ESSENTIAL OILS,LATVIA,KGS,858,0.02
ESSENTIAL OILS,LEBANON,KGS,211560,2.14
ESSENTIAL OILS,LIBERIA,KGS,6323,0.03
ESSENTIAL OILS,LIBYA,KGS,5681,0.02
ESSENTIAL OILS,LITHUANIA,KGS,713,0.02
ESSENTIAL OILS,LUXEMBOURG,KGS,82,0.01
ESSENTIAL OILS,MACAO,KGS,68,0
ESSENTIAL OILS,MACEDONIA,KGS,1,0
ESSENTIAL OILS,MADAGASCAR,KGS,547,0.01
ESSENTIAL OILS,MALAWI,KGS,47206,0.41
ESSENTIAL OILS,MALAYSIA,KGS,173055,0.99
ESSENTIAL OILS,MALDIVES,KGS,3748,0.06
ESSENTIAL OILS,MARTINIQUE,KGS,35,0
ESSENTIAL OILS,MAURITIUS,KGS,5381,0.06
ESSENTIAL OILS,MEXICO,KGS,16643,0.71
ESSENTIAL OILS,MOLDOVA,KGS,189,0
ESSENTIAL OILS,MONACO,KGS,0,0
ESSENTIAL OILS,MONGOLIA,KGS,192,0.01
ESSENTIAL OILS,MONTSERRAT,KGS,1,0
ESSENTIAL OILS,MOROCCO,KGS,18126,0.17
ESSENTIAL OILS,MOZAMBIQUE,KGS,3440,0.04
ESSENTIAL OILS,MYANMAR,KGS,50358,0.41
ESSENTIAL OILS,NEPAL,KGS,280121,2.37
ESSENTIAL OILS,NETHERLAND,KGS,93642,2.45
ESSENTIAL OILS,NETHERLANDANTIL,KGS,43,0
ESSENTIAL OILS,NEW CALEDONIA,KGS,5,0
ESSENTIAL OILS,NEW ZEALAND,KGS,7560,0.24
ESSENTIAL OILS,NICARAGUA,KGS,2750,0.12
ESSENTIAL OILS,NIGER,KGS,1400,0.02
ESSENTIAL OILS,NIGERIA,KGS,746876,6.21
ESSENTIAL OILS,NORWAY,KGS,369,0.01
ESSENTIAL OILS,OMAN,KGS,30825,0.33
ESSENTIAL OILS,PAKISTAN IR,KGS,143685,2.08
ESSENTIAL OILS,PANAMA REPUBLIC,KGS,0,0
ESSENTIAL OILS,PAPUA N GNA,KGS,6,0
ESSENTIAL OILS,PERU,KGS,563,0.01
ESSENTIAL OILS,PHILIPPINES,KGS,6362,0.17
ESSENTIAL OILS,POLAND,KGS,19557,0.44
ESSENTIAL OILS,PORTUGAL,KGS,111,0
ESSENTIAL OILS,PUERTO RICO,KGS,12,0
ESSENTIAL OILS,QATAR,KGS,18460,0.38
ESSENTIAL OILS,REUNION,KGS,309,0.01
ESSENTIAL OILS,ROMANIA,KGS,6136,0.14
ESSENTIAL OILS,RUSSIA,KGS,7966,0.12
ESSENTIAL OILS,RWANDA,KGS,745,0.01
ESSENTIAL OILS,SAUDI ARAB,KGS,404608,6.18
ESSENTIAL OILS,SENEGAL,KGS,3428,0.02
ESSENTIAL OILS,SERBIA,KGS,5712,0.18
ESSENTIAL OILS,SEYCHELLES,KGS,2873,0.02
ESSENTIAL OILS,SIERRA LEONE,KGS,5570,0.04
ESSENTIAL OILS,SINGAPORE,KGS,130483,2.87
ESSENTIAL OILS,SLOVAK REP,KGS,1068,0.03
ESSENTIAL OILS,SLOVENIA,KGS,4405,0.05
ESSENTIAL OILS,SOMALIA,KGS,1066,0
ESSENTIAL OILS,SOUTH AFRICA,KGS,376094,3.79
ESSENTIAL OILS,SOUTH SUDAN,KGS,2,0
ESSENTIAL OILS,SPAIN,KGS,60491,4.94
ESSENTIAL OILS,SRI LANKA DSR,KGS,178660,3.08
ESSENTIAL OILS,SUDAN,KGS,8132,0.14
ESSENTIAL OILS,SURINAME,KGS,380,0.01
ESSENTIAL OILS,SWEDEN,KGS,189,0.01
ESSENTIAL OILS,SWITZERLAND,KGS,42948,2.78
ESSENTIAL OILS,SYRIA,KGS,2445,0.02
ESSENTIAL OILS,TAIWAN,KGS,13207,0.57
ESSENTIAL OILS,TANZANIA REP,KGS,93168,0.94
ESSENTIAL OILS,THAILAND,KGS,37422,0.83
ESSENTIAL OILS,TOGO,KGS,75,0
ESSENTIAL OILS,TONGA,KGS,1,0
ESSENTIAL OILS,TRINIDAD,KGS,857,0.02
ESSENTIAL OILS,TUNISIA,KGS,405,0.03
ESSENTIAL OILS,TURKEY,KGS,35826,1.46
ESSENTIAL OILS,TURKMENISTAN,KGS,800,0.03
ESSENTIAL OILS,U ARAB EMTS,KGS,406198,17.33
ESSENTIAL OILS,U K,KGS,161297,3.95
ESSENTIAL OILS,U S A,KGS,1490629,31.21
ESSENTIAL OILS,UGANDA,KGS,123394,0.95
ESSENTIAL OILS,UKRAINE,KGS,12338,0.11
ESSENTIAL OILS,URUGUAY,KGS,213,0
ESSENTIAL OILS,UZBEKISTAN,KGS,16,0
ESSENTIAL OILS,VIETNAM SOC REP,KGS,164578,3.24
ESSENTIAL OILS,VIRGIN IS US,KGS,0,0
ESSENTIAL OILS,YEMEN REPUBLC,KGS,16854,0.41
ESSENTIAL OILS,ZAMBIA,KGS,40309,0.24
ESSENTIAL OILS,ZIMBABWE,KGS,1451,0.02
AUTO TYRES AND TUBES,AFGHANISTAN,NOS,632985,11.57
AUTO TYRES AND TUBES,ALBANIA,NOS,11241,0.71
AUTO TYRES AND TUBES,ALGERIA,NOS,65661,2.88
AUTO TYRES AND TUBES,ANGOLA,NOS,1085,0.05
AUTO TYRES AND TUBES,ANTIGUA,NOS,158,0.04
AUTO TYRES AND TUBES,ARGENTINA,NOS,80897,9.53
AUTO TYRES AND TUBES,AUSTRALIA,NOS,153705,28.39
AUTO TYRES AND TUBES,AUSTRIA,NOS,39738,6.27
AUTO TYRES AND TUBES,AZERBAIJAN,NOS,1404,0.15
AUTO TYRES AND TUBES,BAHARAIN IS,NOS,37546,2.69
AUTO TYRES AND TUBES,BANGLADESH PR,NOS,1997529,70.04
AUTO TYRES AND TUBES,BARBADOS,NOS,279,0.05
AUTO TYRES AND TUBES,BELARUS,NOS,152,0.03
AUTO TYRES AND TUBES,BELGIUM,NOS,113206,17.71
AUTO TYRES AND TUBES,BELIZE,NOS,1027,0.2
AUTO TYRES AND TUBES,BENIN,NOS,13056,0.12
AUTO TYRES AND TUBES,BERMUDA,NOS,70,0
AUTO TYRES AND TUBES,BHUTAN,NOS,326528,15.55
AUTO TYRES AND TUBES,BOLIVIA,NOS,94064,3.92
AUTO TYRES AND TUBES,BOSNIA-HRZGOVIN,NOS,5886,1.07
AUTO TYRES AND TUBES,BOTSWANA,NOS,5356,0.65
AUTO TYRES AND TUBES,BRAZIL,NOS,629732,48.68
AUTO TYRES AND TUBES,BRUNEI,NOS,150,0.01
AUTO TYRES AND TUBES,BULGARIA,NOS,25043,3.58
AUTO TYRES AND TUBES,BURKINA FASO,NOS,605855,1.31
AUTO TYRES AND TUBES,BURUNDI,NOS,79616,0.53
AUTO TYRES AND TUBES,CAMBODIA,NOS,86122,2.9
AUTO TYRES AND TUBES,CAMEROON,NOS,11757,0.66
AUTO TYRES AND TUBES,CANADA,NOS,166890,29.73
AUTO TYRES AND TUBES,CHILE,NOS,97385,6.88
AUTO TYRES AND TUBES,CHINA P RP,NOS,10610,1.57
AUTO TYRES AND TUBES,COLOMBIA,NOS,740559,17.9
AUTO TYRES AND TUBES,CONGO D. REP.,NOS,10658,0.27
AUTO TYRES AND TUBES,CONGO P REP,NOS,13452,0.53
AUTO TYRES AND TUBES,COSTA RICA,NOS,29420,2.18
AUTO TYRES AND TUBES,COTE D' IVOIRE,NOS,94165,4.64
AUTO TYRES AND TUBES,CROATIA,NOS,29436,2.78
AUTO TYRES AND TUBES,CUBA,NOS,35311,2.44
AUTO TYRES AND TUBES,CYPRUS,NOS,11865,1.24
AUTO TYRES AND TUBES,CZECH REPUBLIC,NOS,7244,1.06
AUTO TYRES AND TUBES,DENMARK,NOS,51543,9.81
AUTO TYRES AND TUBES,DJIBOUTI,NOS,57741,1.19
AUTO TYRES AND TUBES,DOMINIC REP,NOS,41477,1.5
AUTO TYRES AND TUBES,ECUADOR,NOS,35213,3.83
AUTO TYRES AND TUBES,EGYPT A RP,NOS,4372630,28.25
AUTO TYRES AND TUBES,EL SALVADOR,NOS,14992,0.89
AUTO TYRES AND TUBES,ESTONIA,NOS,36804,1.29
AUTO TYRES AND TUBES,ETHIOPIA,NOS,1039640,15.72
AUTO TYRES AND TUBES,FIJI IS,NOS,3220,0.17
AUTO TYRES AND TUBES,FINLAND,NOS,59997,11.15
AUTO TYRES AND TUBES,FR POLYNESIA,NOS,208,0.02
AUTO TYRES AND TUBES,FRANCE,NOS,376254,65.58
AUTO TYRES AND TUBES,GABON,NOS,2855,0.51
AUTO TYRES AND TUBES,GAMBIA,NOS,63052,0.23
AUTO TYRES AND TUBES,GEORGIA,NOS,1148,0.13
AUTO TYRES AND TUBES,GERMANY,NOS,740183,116.08
AUTO TYRES AND TUBES,GHANA,NOS,175193,7.69
AUTO TYRES AND TUBES,GREECE,NOS,45330,5.43
AUTO TYRES AND TUBES,GUADELOUPE,NOS,295,0.05
AUTO TYRES AND TUBES,GUATEMALA,NOS,586183,7.47
AUTO TYRES AND TUBES,GUINEA,NOS,172615,2.04
AUTO TYRES AND TUBES,GUYANA,NOS,1444,0.22
AUTO TYRES AND TUBES,HAITI,NOS,106178,3.32
AUTO TYRES AND TUBES,HONDURAS,NOS,101115,3.11
AUTO TYRES AND TUBES,HONG KONG,NOS,11255,2.97
AUTO TYRES AND TUBES,HUNGARY,NOS,41050,5.56
AUTO TYRES AND TUBES,ICELAND,NOS,512,0.11
AUTO TYRES AND TUBES,INDONESIA,NOS,1220308,46.65
AUTO TYRES AND TUBES,IRAN,NOS,144209,9.61
AUTO TYRES AND TUBES,IRAQ,NOS,376625,17.24
AUTO TYRES AND TUBES,IRELAND,NOS,155752,14.74
AUTO TYRES AND TUBES,ISRAEL,NOS,26601,4.08
AUTO TYRES AND TUBES,ITALY,NOS,371293,53.9
AUTO TYRES AND TUBES,JAMAICA,NOS,34455,0.26
AUTO TYRES AND TUBES,JAPAN,NOS,66360,10.13
AUTO TYRES AND TUBES,JORDAN,NOS,24117,1.42
AUTO TYRES AND TUBES,KAZAKHSTAN,NOS,456,0.03
AUTO TYRES AND TUBES,KENYA,NOS,574167,12.84
AUTO TYRES AND TUBES,KOREA RP,NOS,31575,5.15
AUTO TYRES AND TUBES,KUWAIT,NOS,175149,7.58
AUTO TYRES AND TUBES,LAO PD RP,NOS,781,0.07
AUTO TYRES AND TUBES,LATVIA,NOS,104807,15.25
AUTO TYRES AND TUBES,LEBANON,NOS,8417,0.58
AUTO TYRES AND TUBES,LIBERIA,NOS,65102,0.58
AUTO TYRES AND TUBES,LIBYA,NOS,10222,0.99
AUTO TYRES AND TUBES,LITHUANIA,NOS,15003,1.92
AUTO TYRES AND TUBES,LUXEMBOURG,NOS,4028,0.06
AUTO TYRES AND TUBES,MACEDONIA,NOS,1924,0.26
AUTO TYRES AND TUBES,MADAGASCAR,NOS,7947,0.49
AUTO TYRES AND TUBES,MALAWI,NOS,14048,0.89
AUTO TYRES AND TUBES,MALAYSIA,NOS,136579,11.53
AUTO TYRES AND TUBES,MALDIVES,NOS,8649,0.34
AUTO TYRES AND TUBES,MALI,NOS,623540,2.09
AUTO TYRES AND TUBES,MALTA,NOS,2809,0.29
AUTO TYRES AND TUBES,MARTINIQUE,NOS,1162,0.16
AUTO TYRES AND TUBES,MAURITANIA,NOS,61,0.01
AUTO TYRES AND TUBES,MAURITIUS,NOS,24147,1.03
AUTO TYRES AND TUBES,MEXICO,NOS,267128,24.31
AUTO TYRES AND TUBES,MOLDOVA,NOS,1359,0.17
AUTO TYRES AND TUBES,MONGOLIA,NOS,234,0.03
AUTO TYRES AND TUBES,MONTENEGRO,NOS,343,0.06
AUTO TYRES AND TUBES,MOROCCO,NOS,51881,2.16
AUTO TYRES AND TUBES,MOZAMBIQUE,NOS,85299,3.65
AUTO TYRES AND TUBES,MYANMAR,NOS,174778,5.65
AUTO TYRES AND TUBES,NAMIBIA,NOS,446,0.04
AUTO TYRES AND TUBES,NEPAL,NOS,2743075,67.87
AUTO TYRES AND TUBES,NETHERLAND,NOS,374323,51.39
AUTO TYRES AND TUBES,NETHERLANDANTIL,NOS,4,0
AUTO TYRES AND TUBES,NEW CALEDONIA,NOS,901,0.09
AUTO TYRES AND TUBES,NEW ZEALAND,NOS,22604,4.32
AUTO TYRES AND TUBES,NICARAGUA,NOS,77136,1.79
AUTO TYRES AND TUBES,NIGER,NOS,300,0
AUTO TYRES AND TUBES,NIGERIA,NOS,573739,20.29
AUTO TYRES AND TUBES,NORWAY,NOS,37511,5.24
AUTO TYRES AND TUBES,OMAN,NOS,107268,8.04
AUTO TYRES AND TUBES,PAKISTAN IR,NOS,140048,3.61
AUTO TYRES AND TUBES,PANAMA REPUBLIC,NOS,11813,1.13
AUTO TYRES AND TUBES,PAPUA N GNA,NOS,3575,0.65
AUTO TYRES AND TUBES,PARAGUAY,NOS,5033,0.86
AUTO TYRES AND TUBES,PERU,NOS,1096684,21.17
AUTO TYRES AND TUBES,PHILIPPINES,NOS,1507725,62.8
AUTO TYRES AND TUBES,POLAND,NOS,144974,21.99
AUTO TYRES AND TUBES,PORTUGAL,NOS,118400,16.66
AUTO TYRES AND TUBES,PUERTO RICO,NOS,15048,1.13
AUTO TYRES AND TUBES,QATAR,NOS,139751,8.07
AUTO TYRES AND TUBES,REUNION,NOS,1109,0.21
AUTO TYRES AND TUBES,ROMANIA,NOS,77373,10.39
AUTO TYRES AND TUBES,RUSSIA,NOS,243417,19.97
AUTO TYRES AND TUBES,RWANDA,NOS,89028,1.19
AUTO TYRES AND TUBES,SAO TOME,NOS,24,0
AUTO TYRES AND TUBES,SAUDI ARAB,NOS,683136,46.64
AUTO TYRES AND TUBES,SENEGAL,NOS,149605,0.64
AUTO TYRES AND TUBES,SERBIA,NOS,10657,0.76
AUTO TYRES AND TUBES,SEYCHELLES,NOS,4603,0.18
AUTO TYRES AND TUBES,SIERRA LEONE,NOS,16430,0.34
AUTO TYRES AND TUBES,SINGAPORE,NOS,138339,5.04
AUTO TYRES AND TUBES,SLOVAK REP,NOS,45077,8.21
AUTO TYRES AND TUBES,SLOVENIA,NOS,40584,5.97
AUTO TYRES AND TUBES,SOMALIA,NOS,375400,6
AUTO TYRES AND TUBES,SOUTH AFRICA,NOS,201781,18.86
AUTO TYRES AND TUBES,SOUTH SUDAN,NOS,1970,0.06
AUTO TYRES AND TUBES,SPAIN,NOS,193252,28.82
AUTO TYRES AND TUBES,SRI LANKA DSR,NOS,988683,15.41
AUTO TYRES AND TUBES,STATE OF PALESTINE,NOS,900,0.14
AUTO TYRES AND TUBES,SUDAN,NOS,993742,14.2
AUTO TYRES AND TUBES,SURINAME,NOS,1122,0.21
AUTO TYRES AND TUBES,SWAZILAND,NOS,521,0.09
AUTO TYRES AND TUBES,SWEDEN,NOS,87084,15.63
AUTO TYRES AND TUBES,SWITZERLAND,NOS,22350,3.26
AUTO TYRES AND TUBES,SYRIA,NOS,7120,0.46
AUTO TYRES AND TUBES,TAIWAN,NOS,5813,1.23
AUTO TYRES AND TUBES,TANZANIA REP,NOS,321401,7.47
AUTO TYRES AND TUBES,THAILAND,NOS,236817,26.85
AUTO TYRES AND TUBES,TIMOR-LESTE,NOS,2137,0.05
AUTO TYRES AND TUBES,TOGO,NOS,4924,0.2
AUTO TYRES AND TUBES,TRINIDAD,NOS,3791,0.17
AUTO TYRES AND TUBES,TUNISIA,NOS,5519,0.56
AUTO TYRES AND TUBES,TURKEY,NOS,999091,16.36
AUTO TYRES AND TUBES,TURKMENISTAN,NOS,6609,0.71
AUTO TYRES AND TUBES,U ARAB EMTS,NOS,1880982,77.38
AUTO TYRES AND TUBES,U K,NOS,288326,52.63
AUTO TYRES AND TUBES,U S A,NOS,2195638,309.34
AUTO TYRES AND TUBES,UGANDA,NOS,418637,10.49
AUTO TYRES AND TUBES,UKRAINE,NOS,75061,6.66
AUTO TYRES AND TUBES,UNSPECIFIED,NOS,162,0.01
AUTO TYRES AND TUBES,URUGUAY,NOS,13464,1.82
AUTO TYRES AND TUBES,UZBEKISTAN,NOS,8,0.01
AUTO TYRES AND TUBES,VENEZUELA,NOS,6380,0.09
AUTO TYRES AND TUBES,VIETNAM SOC REP,NOS,218355,13.45
AUTO TYRES AND TUBES,YEMEN REPUBLC,NOS,52404,1.37
AUTO TYRES AND TUBES,ZAMBIA,NOS,38733,2.06
AUTO TYRES AND TUBES,ZIMBABWE,NOS,13121,1.35
"PAINT, VARNISH AND ALLID PRODC",AFGHANISTAN,KGS,65495,0.17
"PAINT, VARNISH AND ALLID PRODC",ALBANIA,KGS,15,0
"PAINT, VARNISH AND ALLID PRODC",ALGERIA,KGS,2303466,5.58
"PAINT, VARNISH AND ALLID PRODC",ANGOLA,KGS,531840,0.97
"PAINT, VARNISH AND ALLID PRODC",ANTIGUA,KGS,280,0
"PAINT, VARNISH AND ALLID PRODC",ARGENTINA,KGS,731540,1.45
"PAINT, VARNISH AND ALLID PRODC",ARMENIA,KGS,11309,0.05
"PAINT, VARNISH AND ALLID PRODC",ARUBA,KGS,60,0
"PAINT, VARNISH AND ALLID PRODC",AUSTRALIA,KGS,3399209,11.17
"PAINT, VARNISH AND ALLID PRODC",AUSTRIA,KGS,1205,0.04
"PAINT, VARNISH AND ALLID PRODC",AZERBAIJAN,KGS,40394,0.15
"PAINT, VARNISH AND ALLID PRODC",BAHARAIN IS,KGS,7347947,2.95
"PAINT, VARNISH AND ALLID PRODC",BANGLADESH PR,KGS,33516638,65.42
"PAINT, VARNISH AND ALLID PRODC",BARBADOS,KGS,7410,0.02
"PAINT, VARNISH AND ALLID PRODC",BELARUS,KGS,53088,0.15
"PAINT, VARNISH AND ALLID PRODC",BELGIUM,KGS,42276803,14.06
"PAINT, VARNISH AND ALLID PRODC",BENIN,KGS,16198,0.1
"PAINT, VARNISH AND ALLID PRODC",BERMUDA,KGS,500,0
"PAINT, VARNISH AND ALLID PRODC",BHUTAN,KGS,2472847,5.31
"PAINT, VARNISH AND ALLID PRODC",BOLIVIA,KGS,20010,0.03
"PAINT, VARNISH AND ALLID PRODC",BOSNIA-HRZGOVIN,KGS,130513,0.32
"PAINT, VARNISH AND ALLID PRODC",BOTSWANA,KGS,2389,0.01
